zone_pct,htf_rule,rr1,rr2,score_threshold,sl_method,tp2_enabled,use_htf_filter,num_trades,round_trips,win_rate,total_pnl_pct,profit_factor,cagr_pct,max_dd_pct,positive_years,years_present,years
0.3,4h,1.5,3.0,4,ATR,False,True,624,624,48.23717948717949,1.4916196520714693,1.0783359685893201,0.3182437254321657,-1.325540571427563,2,5,4.659822039698836
0.3,4h,1.5,3.0,4,ATR,False,False,1954,1954,38.68986693961106,-17.143694683609638,0.7472039236414173,-3.955471788089504,-17.825570057930523,0,5,4.659822039698836
0.3,4h,2.0,4.0,4,Swing,True,True,723,523,45.22821576763486,2.9103907820517088,1.120718684442171,0.6171903885291652,-2.3440369541535446,2,5,4.662559890485968
0.3,4h,2.0,4.0,4,Swing,True,False,1725,1301,39.072463768115945,-7.437520627545166,0.8882027230484091,-1.643931584944891,-10.764201878749418,2,5,4.662559890485968
0.3,4h,2.0,4.0,4,Swing,False,True,581,581,39.24268502581756,3.3412009005499557,1.138821102562858,0.7077981300974034,-2.1497539499970486,3,5,4.659822039698836
0.3,4h,2.0,4.0,4,Swing,False,False,1667,1667,32.15356928614277,-10.431211729538143,0.8607770710693596,-2.336382857940822,-13.763732005489343,1,5,4.659822039698836
0.3,4h,2.0,4.0,4,ATR,True,True,821,576,48.721071863581,4.340350840577276,1.1894764917550218,0.9154231170961147,-1.0995316702103943,4,5,4.662559890485968
0.3,4h,2.0,4.0,4,ATR,True,False,2187,1642,40.10059442158207,-13.87471358112132,0.8070892535295165,-3.1527735665566214,-14.170966282552397,1,5,4.662559890485968
0.3,4h,2.0,4.0,4,ATR,False,True,619,619,42.972536348949916,4.225477541456117,1.1981655859040101,0.892110304617022,-1.4868744147894923,2,5,4.659822039698836
0.3,4h,2.0,4.0,4,ATR,False,False,1921,1921,33.6283185840708,-13.293124669503605,0.8208769131030761,-3.0146227007548543,-13.721751395616053,0,5,4.659822039698836
0.3,4h,1.0,2.0,5,Swing,True,True,399,252,61.65413533834586,1.9704241726710112,1.2606475605228622,0.4216056705835358,-0.5572080458252219,4,5,4.63791923340178
0.3,4h,1.0,2.0,5,Swing,True,False,1254,834,53.18979266347688,-5.4638766967233945,0.8218889591980867,-1.1999616439293592,-5.844185491486027,0,5,4.654346338124572
0.3,4h,1.0,2.0,5,Swing,False,True,252,252,53.96825396825397,0.07001529197554768,1.010586417105361,0.015092128732674404,-0.9518096354709774,2,5,4.63791923340178
0.3,4h,1.0,2.0,5,Swing,False,False,861,861,46.80603948896632,-7.522353640735326,0.7233633454498232,-1.6661824735450859,-7.642025899641036,0,5,4.654346338124572
0.3,4h,1.0,2.0,5,ATR,True,True,399,253,61.904761904761905,0.36306423288835954,1.0509238005875445,0.07817048044114205,-1.2430334448373896,4,5,4.63791923340178
0.3,4h,1.0,2.0,5,ATR,True,False,1311,873,55.1487414187643,-5.468976767375229,0.8163874945144446,-1.201106856266354,-5.544755950873877,0,5,4.654346338124572
0.3,4h,1.0,2.0,5,ATR,False,True,254,254,55.51181102362205,-0.5086219703454236,0.9160887538199393,-0.10988540634385702,-1.2902366113985688,3,5,4.63791923340178
0.3,4h,1.0,2.0,5,ATR,False,False,886,886,49.20993227990971,-6.633022493758698,0.7437464780088421,-1.4637698414460831,-6.804949075059137,0,5,4.654346338124572
0.3,4h,1.5,3.0,5,Swing,True,True,357,240,55.182072829131656,4.104476214005267,1.4831073962104415,0.8710744307312446,-0.9644866892404189,5,5,4.63791923340178
0.3,4h,1.5,3.0,5,Swing,True,False,1096,783,45.52919708029197,-3.262846203045902,0.9029767212882763,-0.7101900774204917,-4.024287478705206,1,5,4.654346338124572
0.3,4h,1.5,3.0,5,Swing,False,True,252,252,47.61904761904761,2.376677881248751,1.3128642804838593,0.5077347049381453,-0.5707120271540705,4,5,4.63791923340178
0.3,4h,1.5,3.0,5,Swing,False,False,845,845,39.289940828402365,-3.841632212190894,0.8774855447721338,-0.838126208764034,-4.510651458573434,1,5,4.654346338124572
0.3,4h,1.5,3.0,5,ATR,True,True,371,250,56.334231805929925,1.882424508795595,1.2290020229797276,0.40291358293069734,-1.031841258097343,4,5,4.63791923340178
0.3,4h,1.5,3.0,5,ATR,True,False,1200,854,45.75,-5.055724975606568,0.852082607071198,-1.1084687348087208,-5.272689551325311,1,5,4.654346338124572
0.3,4h,1.5,3.0,5,ATR,False,True,253,253,48.22134387351779,0.6262381954386442,1.0866205605589407,0.13469527778335877,-1.026094487194966,4,5,4.63791923340178
0.3,4h,1.5,3.0,5,ATR,False,False,878,878,40.43280182232346,-4.667506456306105,0.8468335158930356,-1.0217302409679774,-4.832048047735777,1,5,4.654346338124572
0.3,4h,2.0,4.0,5,Swing,True,True,328,229,50.30487804878049,4.570714840388553,1.5019980296511166,0.9683090346368717,-1.241878237332509,4,5,4.63791923340178
0.3,4h,2.0,4.0,5,Swing,True,False,962,722,39.2931392931393,-2.97795444275498,0.9132451987959326,-0.6474375745205485,-4.675494856171294,1,5,4.654346338124572
0.3,4h,2.0,4.0,5,Swing,False,True,252,252,43.65079365079365,3.9946954250022095,1.4702200714580782,0.8481298514013247,-0.8200922488751089,4,5,4.63791923340178
0.3,4h,2.0,4.0,5,Swing,False,False,834,834,32.97362110311751,-3.4653082368478345,0.9007389766226196,-0.7548742165858546,-4.563159994538414,1,5,4.654346338124572
0.3,4h,2.0,4.0,5,ATR,True,True,355,247,52.112676056338024,2.7325734941891575,1.3054281939042127,0.5829673982468586,-1.2211968535172641,4,5,4.63791923340178
0.3,4h,2.0,4.0,5,ATR,True,False,1098,821,40.346083788706736,-4.631475277254848,0.872460687764588,-1.013693975890917,-5.836479256564299,1,5,4.654346338124572
0.3,4h,2.0,4.0,5,ATR,False,True,253,253,43.873517786561266,1.7604962980136616,1.2187941440071084,0.3769937617505992,-1.300863304534295,4,5,4.63791923340178
0.3,4h,2.0,4.0,5,ATR,False,False,873,873,33.90607101947308,-4.202157868818154,0.8767892035552785,-0.9181235043428715,-4.618750283166304,1,5,4.654346338124572
0.4,4h,1.0,2.0,3,Swing,True,True,1416,887,59.11016949152542,1.6788729045068058,1.0545297463994787,0.35793502740912864,-1.8864334900029267,3,5,4.659822039698836
0.4,4h,1.0,2.0,3,Swing,True,False,3615,2373,52.42047026279392,-19.905458993384272,0.7615615661444801,-4.64899212434835,-20.12148412016802,0,5,4.662559890485968
0.4,4h,1.0,2.0,3,Swing,False,True,980,980,53.57142857142857,-0.4273722560644304,0.9844231148398849,-0.09186860285038678,-2.098395686950183,2,5,4.659822039698836
0.4,4h,1.0,2.0,3,Swing,False,False,2761,2761,47.66388989496559,-21.989624102776588,0.7277964111555202,-5.1866616433183355,-22.166678818935576,0,5,4.662559890485968
0.4,4h,1.0,2.0,3,ATR,True,True,1543,967,63.058976020738825,2.5947038533314206,1.0923669856116602,0.5512370200515537,-1.1365731043707454,4,5,4.659822039698836
0.4,4h,1.0,2.0,3,ATR,True,False,4028,2692,54.74180734856008,-23.202124995416042,0.734846662497859,-5.5046729094885505,-23.38821836339774,0,5,4.662559890485968
0.4,4h,1.0,2.0,3,ATR,False,True,1028,1028,58.85214007782101,1.1929607854934214,1.0502176788525355,0.25481904651778464,-1.5964966374955252,4,5,4.659822039698836
0.4,4h,1.0,2.0,3,ATR,False,False,2900,2900,48.86206896551724,-25.914854029635194,0.6742061970762959,-6.230703616922206,-26.083577319708308,0,5,4.662559890485968
0.4,4h,1.5,3.0,3,Swing,True,True,1191,806,51.97313182199832,1.294009268077968,1.0380007165570253,0.27629464044289787,-2.2688730736970237,3,5,4.659822039698836
0.4,4h,1.5,3.0,3,Swing,True,False,2835,2035,44.62081128747795,-19.818562612630295,0.7637393478316005,-4.626814518753875,-20.186218140235827,0,5,4.662559890485968
